성별,차유뮤,부동산유무,자녀수,연간소득,소득분류,교육,가정,집,업무용핸드폰유무,핸드폰유무,이메일유무,직업유형,가족수,신용등급,나이,연차,카드발급년수,능력,가족평균수입
1,0,1,2,17.191390165830175,State servant,Higher education,Married,House / apartment,0,0,0,no_working,4.0,,35,12,2.0,12.913964300063135,10.937579097686422
0,0,1,0,16.916953330924635,Student,Higher education,Married,House / apartment,0,0,1,Core staff,2.0,,51,10,2.0,7.546337157987644,11.356283350762888
1,1,0,0,16.537463729981692,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,1,no_working,1.0,,24,0,0.0,12.69255803862009,11.669937760751914
0,0,0,1,17.086029653971018,Working,Higher education,Married,Municipal apartment,0,0,0,no_working,3.0,,33,2,1.0,15.668523676880223,11.119897691565697
1,1,1,2,16.680564564856205,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,,34,0,3.0,10.51156271899089,10.426765325491356
0,1,1,0,17.086029653971018,Working,Higher education,Single / not married,House / apartment,1,0,0,Laborers,1.0,,49,4,0.0,10.247457112494306,12.218500103788143
0,0,1,0,16.862886112153483,Working,Higher education,Married,House / apartment,0,1,0,no_working,2.0,,40,16,4.0,7.829112700560603,11.302216779257382
0,0,0,3,17.453754422408117,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,5.0,,33,1,1.0,22.430981595092025,10.97679912709094
1,0,0,3,16.611571697439256,Working,Secondary / secondary special,Civil marriage,With parents,0,0,1,no_working,5.0,,33,3,2.0,9.337483325922632,10.134638955251866
0,0,1,0,15.918424577929366,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Cooking staff,2.0,,53,20,1.0,2.315495442516907,10.357774570341576
0,1,1,0,17.191390165830175,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,High skill tech staff,1.0,,33,3,1.0,16.660496112550906,12.323860125621126
1,1,1,0,17.191390165830175,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,,48,4,4.0,11.4895572690599,11.630717389475995
0,0,1,0,16.680564564856205,Working,Secondary / secondary special,Widow,House / apartment,0,1,0,Managers,1.0,,39,2,1.0,8.816038659962123,11.813037464800539
0,0,1,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cooking staff,2.0,,45,6,4.0,9.587217043941411,11.407576060361786
0,0,0,0,16.916953330924635,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,,47,4,2.0,8.9267070369597,11.356283350762888
0,0,1,0,17.086029653971018,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,1.0,,23,1,0.0,22.876186172616357,12.218500103788143
1,0,1,0,17.1295147642943,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,Core staff,1.0,,27,3,2.0,18.929562337778574,12.261985005589679
0,1,1,2,16.96824662306297,Working,Higher education,Single / not married,Municipal apartment,0,0,0,Laborers,3.0,,28,8,1.0,13.380909901873327,11.002116507732017
1,0,0,1,16.370409657272383,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,2.0,,48,14,0.0,4.282933160285529,10.809748150372926
1,0,1,0,17.286700342526494,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,,37,14,0.0,13.071722826661032,11.726026761206368
0,0,1,0,16.275099485238066,Commercial associate,Higher education,Separated,House / apartment,0,0,0,Core staff,1.0,,50,24,3.0,3.309553577995146,11.407576060361786
0,0,1,0,16.916953330924635,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Security staff,2.0,,57,4,3.0,7.535363327898471,11.356283350762888
1,1,0,1,16.680564564856205,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Laborers,3.0,,35,4,0.0,9.211244541484715,10.714439990727769
1,0,1,0,16.834715236543456,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1.0,,56,3,2.0,7.232069060519791,11.967187086434018
0,0,1,1,16.722985278373574,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3.0,,29,0,1.0,12.602899069434503,10.75685978366411
1,1,1,0,17.373711716926124,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,no_working,2.0,,47,8,1.0,13.170731707317072,11.813037464800539
1,0,0,2,17.191390165830175,Working,Incomplete higher,Married,House / apartment,0,0,0,no_working,4.0,,38,0,4.0,15.809443507588533,10.937579097686422
0,0,0,0,15.98741744127631,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,no_working,2.0,,25,3,3.0,6.326741025400693,10.426765325491356
0,0,0,0,17.086029653971018,Commercial associate,Higher education,Married,House / apartment,1,0,0,Sales staff,2.0,,30,7,4.0,14.441591784338897,11.525357861463222
0,0,0,1,16.575204055529493,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,,41,0,1.0,8.053824738167839,10.609081944147828
0,0,1,0,16.680564564856205,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,,47,18,3.0,5.557385147373621,11.119897691565697
0,1,1,0,17.286700342526494,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,no_working,2.0,,32,1,0.0,20.510483135824977,11.726026761206368
1,1,1,0,16.834715236543456,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,,43,4,2.0,8.903335217637084,11.274046255019954
0,1,1,2,16.680564564856205,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,4.0,,40,14,2.0,6.73719932128955,10.426765325491356
0,0,1,0,16.834715236543456,Commercial associate,Higher education,Married,House / apartment,0,1,1,Medicine staff,2.0,,33,3,1.0,11.486289381563594,11.274046255019954
0,1,1,0,16.862886112153483,State servant,Higher education,Married,House / apartment,0,0,0,Managers,2.0,,48,4,1.0,8.297480024585125,11.302216779257382
0,1,1,0,16.775874739480525,Commercial associate,Secondary / secondary special,Married,Office apartment,0,0,0,Core staff,2.0,,46,6,0.0,7.660957490713991,11.215206524587721
0,0,1,0,16.680564564856205,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Laborers,1.0,,48,5,4.0,6.929117692347175,11.813037464800539
1,1,1,0,17.686086394324608,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,,46,3,0.0,20.244691940527787,12.12541016250223
0,0,1,0,16.323889645337495,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,Sales staff,2.0,,38,9,1.0,5.453601108033241,10.763229096719098
1,1,1,0,16.834715236543456,Working,Secondary / secondary special,Married,With parents,1,0,0,Drivers,2.0,,24,4,0.0,14.9885801294252,11.274046255019954
0,0,1,0,16.49824301945826,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,,27,6,3.0,9.07770515613653,10.937579097686422
1,1,1,1,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,0,0,0,no_working,3.0,,41,3,0.0,8.095466538738307,10.714439990727769
0,1,1,1,17.373711716926124,Commercial associate,Academic degree,Married,House / apartment,0,0,0,Sales staff,3.0,,33,2,2.0,20.55733211512106,11.407576060361786
1,1,0,2,17.722018402814918,Commercial associate,Higher education,Married,House / apartment,1,0,0,Managers,4.0,,31,7,2.0,27.03562340966921,11.468200028590497
0,1,1,0,17.191390165830175,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,,60,2,0.0,9.843380873217255,11.630717389475995
0,0,1,0,16.457421027787007,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Laborers,1.0,,44,4,1.0,5.9347181008902075,11.58989576532275
1,1,1,1,16.49824301945826,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,3.0,,44,2,4.0,6.567808978924631,10.53212287826962
0,1,1,1,16.49824301945826,Working,Higher education,Single / not married,House / apartment,0,0,0,Cooking staff,2.0,,38,0,2.0,7.900280898876405,10.937579097686422
0,0,1,0,15.476591893483718,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Cleaning staff,2.0,,34,13,4.0,2.2926691197282763,9.915959454031448
0,0,1,0,16.275099485238066,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,1,no_working,1.0,,54,1,4.0,4.3716908728809445,11.407576060361786
0,0,1,3,16.49824301945826,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,5.0,,35,10,3.0,6.731287022078622,10.021315031649332
1,1,1,0,17.373711716926124,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1.0,,24,4,0.0,24.832153039639476,12.506180941677357
1,1,1,0,17.527862392683378,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2.0,,29,7,0.0,23.231801755291688,11.967187086434018
0,1,1,1,17.527862392683378,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,,42,16,3.0,14.579958342976163,11.561725152903833
1,0,1,0,16.680564564856205,Commercial associate,Secondary / secondary special,Married,With parents,0,0,0,Cooking staff,2.0,,24,1,2.0,14.312977099236642,11.119897691565697
1,1,0,1,17.086029653971018,Working,Secondary / secondary special,Married,With parents,0,1,0,Sales staff,3.0,,32,9,0.0,12.997432605905006,11.119897691565697
1,0,0,1,16.834715236543456,Working,Higher education,Married,House / apartment,0,1,0,no_working,3.0,,33,1,1.0,12.374292897548711,10.868587496017359
0,0,1,0,17.453754422408117,Working,Higher education,Civil marriage,House / apartment,0,0,1,Managers,2.0,,34,14,3.0,16.359060402684563,11.893079602677565
1,1,1,0,17.286700342526494,State servant,Secondary / secondary special,Married,Municipal apartment,1,0,1,High skill tech staff,2.0,,55,2,1.0,11.7930147234002,11.726026761206368
0,0,1,0,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,2.0,,55,4,2.0,6.122448979591836,11.119897691565697
0,0,0,0,17.373711716926124,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,1,1,0,Sales staff,1.0,,46,3,1.0,14.88505430288329,12.506180941677357
0,1,1,0,17.191390165830175,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1.0,,51,3,2.0,11.224184375935348,12.323860125621126
0,0,0,3,16.49824301945826,Working,Higher education,Married,House / apartment,0,0,0,Laborers,5.0,,33,8,0.0,7.414486258485468,10.021315031649332
0,0,1,0,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,0,0,0,no_working,2.0,,54,3,2.0,7.4821852731591445,11.274046255019954
0,1,1,1,16.112580570823248,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,3.0,,32,12,4.0,4.679471494984096,10.146472946063877
1,1,1,1,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,3.0,,31,10,2.0,11.751648495136124,11.002116507732017
0,0,1,0,17.527862392683378,Commercial associate,Higher education,Married,House / apartment,0,1,0,Secretaries,2.0,,48,1,3.0,17.208413001912046,11.967187086434018
1,1,1,0,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,,53,7,1.0,7.0792880258899675,11.274046255019954
0,0,1,0,17.191390165830175,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Sales staff,1.0,,52,5,0.0,10.558918766718287,12.323860125621126
0,0,0,0,16.275099485238066,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,,28,4,3.0,7.479431563201197,10.714439990727769
0,0,1,0,16.680564564856205,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Sales staff,1.0,,31,3,0.0,10.704940131631115,11.813037464800539
0,0,1,0,16.74510308243252,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,High skill tech staff,2.0,,49,27,3.0,5.098066982935637,11.184435286790631
1,0,0,0,17.710183945407326,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,High skill tech staff,2.0,,54,23,2.0,13.271073973949374,12.149507585033072
0,0,1,1,16.49824301945826,Working,Higher education,Married,House / apartment,0,1,0,Sales staff,3.0,,37,6,3.0,7.091975036247873,10.53212287826962
1,1,1,2,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,4.0,,41,1,2.0,9.920634920634921,10.580911772630838
1,1,1,0,18.57768450130904,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,,50,5,4.0,44.589774078478,13.017005083966255
0,0,0,1,16.169738979076914,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,,38,2,1.0,5.445744251714401,10.203629181337648
0,0,1,0,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Managers,2.0,,55,8,2.0,5.770957123925961,11.119897691565697
0,0,1,1,16.834715236543456,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Core staff,3.0,,35,4,3.0,10.797285253993282,10.868587496017359
0,0,0,0,15.98741744127631,Working,Secondary / secondary special,Married,With parents,1,1,0,Cooking staff,2.0,,44,7,3.0,3.550949550213057,10.426765325491356
1,1,0,0,16.834715236543456,Working,Higher education,Married,House / apartment,0,1,0,Laborers,2.0,,56,6,1.0,6.9136561169395545,11.274046255019954
0,1,0,1,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,,39,8,1.0,10.149422046800114,11.002116507732017
0,0,1,0,17.661393782255395,Commercial associate,Higher education,Married,House / apartment,0,1,0,Core staff,2.0,,30,10,3.0,24.014408645187114,12.100717685412471
0,1,1,1,17.527862392683378,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,,42,16,0.0,14.579958342976163,11.561725152903833
0,1,1,0,17.322418424038048,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Core staff,2.0,,37,2,1.0,17.224012892828362,11.761744560273572
0,1,1,0,16.834715236543456,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,Managers,2.0,,42,2,1.0,9.636563876651982,11.274046255019954
1,1,1,1,16.96824662306297,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,no_working,3.0,,39,8,2.0,10.173514949415022,11.002116507732017
0,0,0,1,17.191390165830175,Working,Incomplete higher,Married,With parents,0,0,0,Accountants,3.0,,43,20,1.0,9.699948266942576,11.225256725762893
1,1,1,0,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,,43,6,4.0,8.693492300049677,11.274046255019954
0,0,0,0,16.370409657272383,Working,Secondary / secondary special,Married,With parents,1,0,0,Medicine staff,2.0,,53,14,0.0,3.956992685558975,10.809748150372926
0,1,1,1,17.583432242518185,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,3.0,,31,4,1.0,25.34053724982878,11.6172944892629
0,0,0,0,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,,41,2,0.0,8.305647840531561,11.119897691565697
1,1,1,0,17.661393782255395,Working,Secondary / secondary special,Married,House / apartment,1,1,0,High skill tech staff,2.0,,58,5,0.0,15.440703409822003,12.100717685412471
1,0,1,0,17.527862392683378,Working,Higher education,Single / not married,House / apartment,0,0,0,Core staff,1.0,,29,8,1.0,22.567703109327983,12.660331092405906
1,1,1,2,17.661393782255395,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,4.0,,36,2,4.0,25.16778523489933,11.407576060361786
0,0,1,0,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,1,1,0,no_working,2.0,,46,8,2.0,7.8876201923076925,11.274046255019954
0,1,1,1,15.98741744127631,Working,Secondary / secondary special,Married,House / apartment,0,1,1,Cooking staff,3.0,,31,4,2.0,5.140115747791654,10.021315031649332
1,0,0,1,17.24965907201898,Commercial associate,Secondary / secondary special,Single / not married,Co-op apartment,0,0,0,Security staff,2.0,,24,0,0.0,26.743664498766538,11.688985794459663
0,1,1,0,17.268351204433856,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1.0,,40,5,2.0,14.487569307816132,12.400820837540556
0,0,1,2,15.98741744127631,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,Sales staff,4.0,,41,8,3.0,3.685704925193841,9.733647773244229
0,0,1,0,16.275099485238066,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,2.0,,52,4,0.0,4.329629095107519,10.714439990727769
0,0,0,0,16.49824301945826,Working,Secondary / secondary special,Widow,With parents,1,1,0,Core staff,1.0,,28,2,4.0,10.173629951166577,11.630717389475995
1,0,1,1,16.49824301945826,Working,Higher education,Married,House / apartment,1,1,0,no_working,3.0,,37,14,4.0,5.87712882666388,10.53212287826962
0,1,0,0,16.611571697439256,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Core staff,1.0,,46,4,0.0,6.800518134715026,11.744045122410057
0,0,1,0,16.49824301945826,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,,58,2,1.0,5.108295872496935,10.937579097686422
0,0,1,0,16.96824662306297,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,2.0,,43,11,4.0,8.880994671403197,11.407576060361786
0,0,0,0,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,2.0,,31,1,2.0,11.33977320453591,11.119897691565697
0,0,1,0,16.275099485238066,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,,48,5,0.0,4.5,10.714439990727769
1,1,1,0,16.805727701106676,Working,Higher education,Separated,With parents,0,0,1,Managers,1.0,,54,20,1.0,5.532853578273605,11.938199736300925
0,1,0,2,16.96824662306297,Working,Higher education,Married,House / apartment,0,0,0,Managers,4.0,,34,8,2.0,11.319330901773363,10.714439990727769
0,1,0,0,17.191390165830175,Commercial associate,Higher education,Married,With parents,0,0,0,Accountants,2.0,,32,0,4.0,18.760943883932296,11.630717389475995
0,0,1,0,16.680564564856205,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Cleaning staff,1.0,,39,1,3.0,8.962953127074758,11.813037464800539
0,0,1,2,16.521959544473013,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,,40,1,1.0,7.388404309902514,10.268165387743457
0,0,0,0,16.834715236543456,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Cleaning staff,1.0,,49,0,1.0,8.672907488986784,11.967187086434018
0,0,0,0,16.112580570823248,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,no_working,2.0,,39,8,2.0,4.338702359346643,10.551924982703788
1,1,1,0,16.834715236543456,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,Drivers,2.0,,37,3,2.0,10.592507902347165,11.274046255019954
0,1,1,1,16.680564564856205,Commercial associate,Higher education,Married,House / apartment,0,0,0,Private service staff,3.0,,42,7,1.0,7.354944156905475,10.714439990727769
1,1,0,1,17.596855262542327,State servant,Higher education,Married,House / apartment,0,0,0,no_working,3.0,,35,9,2.0,20.61950146627566,11.630717389475995
0,0,0,0,16.834715236543456,Working,Higher education,Separated,House / apartment,0,0,0,Medicine staff,1.0,,47,8,2.0,7.782774126599793,11.967187086434018
0,1,0,0,17.191390165830175,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Laborers,2.0,,33,1,1.0,17.547964436125408,11.630717389475995
0,1,1,0,17.662643001629153,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,no_working,2.0,,51,23,1.0,13.172897708584586,12.101966897877167
1,1,1,2,17.191390165830175,Working,Higher education,Married,House / apartment,0,0,0,Drivers,4.0,,36,2,4.0,15.573089700996677,10.937579097686422
0,0,0,0,16.916953330924635,Working,Secondary / secondary special,Separated,Office apartment,1,0,0,Drivers,1.0,,44,24,1.0,6.811934828506553,12.049424683420915
1,0,1,1,17.453754422408117,State servant,Higher education,Married,House / apartment,0,0,1,Core staff,3.0,,46,9,1.0,14.37487713780224,11.487617913343598
0,0,1,0,16.169738979076914,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,no_working,1.0,,52,6,1.0,3.738921713441654,11.302216779257382
1,0,1,0,17.086029653971018,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,no_working,2.0,,43,4,1.0,11.653334867928871,11.525357861463222
0,1,1,2,17.8845373292961,Commercial associate,Higher education,Married,House / apartment,0,1,0,no_working,4.0,,41,7,1.0,25.18045996306866,11.630717389475995
0,0,1,2,17.086029653971018,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Medicine staff,4.0,,43,17,2.0,9.192428162876208,10.83222055730017
0,0,1,0,17.356904599092623,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,,43,9,0.0,13.785046728971963,11.796230472032498
1,1,1,0,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,,28,0,1.0,15.05736137667304,11.274046255019954
0,0,1,0,16.370409657272383,Working,Higher education,Married,House / apartment,1,1,0,Sales staff,2.0,,27,3,3.0,8.561791922511459,10.809748150372926
0,1,1,0,16.49824301945826,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2.0,,56,26,2.0,3.7111565613248003,10.937579097686422
1,1,1,0,16.680564564856205,Working,Incomplete higher,Married,House / apartment,0,0,0,Sales staff,2.0,,26,0,1.0,13.505402160864346,11.119897691565697
0,0,1,0,17.086029653971018,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Core staff,1.0,,48,27,2.0,7.2954570018373746,12.218500103788143
0,0,1,0,17.086029653971018,Working,Higher education,Married,House / apartment,0,0,0,Managers,2.0,,49,3,1.0,10.434917035968256,11.525357861463222
0,0,1,1,17.191390165830175,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,no_working,2.0,,43,9,1.0,11.686490417077858,11.630717389475995
1,1,1,0,17.191390165830175,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Managers,2.0,,32,10,0.0,14.326647564469914,11.630717389475995
0,0,0,1,18.29000243170626,Commercial associate,Higher education,Married,House / apartment,1,0,0,Sales staff,3.0,,29,2,3.0,56.608520630660855,12.323860125621126
0,1,1,1,16.680564564856205,Commercial associate,Higher education,Married,House / apartment,0,0,0,no_working,3.0,,30,6,3.0,9.811759575550548,10.714439990727769
0,0,1,0,16.680564564856205,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,,58,1,4.0,6.202903877963609,11.119897691565697
0,1,1,0,18.354540952131583,Commercial associate,Higher education,Separated,House / apartment,1,1,0,Managers,1.0,,56,13,4.0,28.1195079086116,13.487007879880162
0,0,1,0,16.275099485238066,Working,Higher education,Separated,House / apartment,1,1,0,Laborers,1.0,,49,1,4.0,4.788252819748883,11.407576060361786
0,0,1,1,17.596855262542327,Working,Academic degree,Single / not married,House / apartment,0,0,0,no_working,2.0,,34,7,1.0,22.024275646045417,12.036179534643145
1,1,1,0,16.285049815244996,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,,59,6,3.0,3.7677194727679684,10.7243901015638
0,1,1,2,16.575204055529493,Working,Incomplete higher,Married,House / apartment,1,1,0,Core staff,4.0,,31,0,2.0,10.631781589079454,10.321408101911638
0,0,1,0,16.414861416464955,State servant,Secondary / secondary special,Widow,House / apartment,0,1,0,Core staff,1.0,,48,23,4.0,3.9304294991075834,11.547336553476635
0,0,0,0,17.286700342526494,Working,Higher education,Separated,House / apartment,0,1,0,High skill tech staff,1.0,,51,4,3.0,12.075526932084308,12.419169901386761
0,1,0,1,17.55603326897174,Commercial associate,Higher education,Married,Rented apartment,0,0,0,Sales staff,3.0,,49,3,4.0,16.687268232385662,11.58989576532275
0,0,1,1,17.373711716926124,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,3.0,,39,6,1.0,15.96499526963103,11.407576060361786
1,0,1,0,16.96824662306297,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Security staff,2.0,,52,9,0.0,7.997156566554114,11.407576060361786
0,0,0,1,16.49824301945826,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Cooking staff,3.0,,33,7,3.0,7.521561810523501,10.53212287826962
0,0,1,2,16.112580570823248,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,0,0,Sales staff,4.0,,39,3,4.0,4.8863055697496165,9.858803944909488
0,1,1,1,16.834715236543456,Working,Lower secondary,Married,House / apartment,0,0,0,Sales staff,3.0,,39,3,2.0,9.946321439848438,10.868587496017359
0,0,1,0,16.74510308243252,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,,54,29,0.0,4.682165501544464,11.184435286790631
1,1,0,1,17.8845373292961,Working,Higher education,Married,House / apartment,0,1,1,Core staff,3.0,,26,1,0.0,43.4824620736303,11.918397239722838
1,1,1,0,17.1295147642943,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,no_working,2.0,,36,14,2.0,11.33197599657094,11.56884255312859
0,0,1,0,16.890285085058263,Working,Incomplete higher,Married,House / apartment,0,0,1,Laborers,2.0,,29,11,1.0,11.232544019429266,11.32961541978256
0,0,0,0,16.537463729981692,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Managers,2.0,,42,18,0.0,5.264341957255343,10.97679912709094
1,0,1,1,16.49824301945826,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,,27,3,2.0,9.981368112856002,10.53212287826962
1,1,1,1,16.834715236543456,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,3.0,,36,8,2.0,9.534475452509232,10.868587496017359
1,1,1,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,1,0,no_working,2.0,,45,2,3.0,10.205817315870046,11.407576060361786
1,1,1,2,17.527862392683378,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,4.0,,41,16,1.0,14.78526167566299,11.274046255019954
0,1,0,2,16.575204055529493,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,4.0,,30,7,1.0,8.884826325411334,10.321408101911638
0,1,1,0,17.191390165830175,Working,Higher education,Married,House / apartment,0,1,0,Core staff,2.0,,47,8,3.0,10.946241790318657,11.630717389475995
0,0,0,1,17.086029653971018,State servant,Secondary / secondary special,Single / not married,Municipal apartment,0,1,0,Cooking staff,2.0,,52,17,1.0,7.944915254237288,11.525357861463222
1,0,1,0,16.49824301945826,Commercial associate,Higher education,Married,House / apartment,0,0,0,Security staff,2.0,,55,1,4.0,5.445832123148417,10.937579097686422
0,0,1,1,17.191390165830175,Commercial associate,Higher education,Married,House / apartment,0,0,1,Managers,3.0,,26,6,0.0,18.9377998484976,11.225256725762893
0,0,1,0,16.834715236543456,Working,Secondary / secondary special,Civil marriage,Office apartment,0,1,0,no_working,2.0,,36,10,1.0,9.097735674676525,11.274046255019954
1,0,0,1,16.862886112153483,Working,Higher education,Married,Municipal apartment,0,0,0,no_working,3.0,,30,2,1.0,13.518024032042725,10.896757843893464
0,0,1,0,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,2.0,,36,2,1.0,9.651129539605376,11.119897691565697
0,1,1,0,17.527862392683378,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,no_working,2.0,,49,9,4.0,14.683261082366103,11.967187086434018
0,1,0,1,17.191390165830175,Working,Higher education,Civil marriage,House / apartment,1,1,0,Core staff,3.0,,37,2,0.0,15.508684863523573,11.225256725762893
0,0,1,0,16.275099485238066,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,,53,7,2.0,4.025044722719142,10.714439990727769
0,0,1,0,16.680564564856205,Working,Higher education,Married,House / apartment,0,1,0,Core staff,2.0,,35,4,4.0,9.285370383107503,11.119897691565697
0,1,0,0,17.086029653971018,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,1,0,no_working,2.0,,38,14,5.0,10.35381940893752,11.525357861463222
