성별,차유뮤,부동산유무,자녀수,연간소득,소득분류,교육,가정,집,업무용핸드폰유무,핸드폰유무,이메일유무,직업유형,가족수,신용등급,나이,연차,카드발급년수,능력,가족평균수입
0,0,1,2,17.086029653971018,4,1,1,1,0,1,0,6,4.0,0.0,37,8,0.0,11.87265478424015,10.83222055730017
0,0,0,0,16.323889645337495,4,4,1,1,1,0,0,18,2.0,2.0,51,9,2.0,4.230080572963295,10.763229096719098
0,0,1,0,17.373711716926124,4,4,1,1,0,0,0,18,2.0,2.0,45,18,3.0,11.552779085191048,11.81303746480054
1,1,1,0,17.527862392683378,4,4,1,1,0,1,0,10,2.0,1.0,58,14,2.0,11.755924612800897,11.967187086434018
1,0,1,0,16.49824301945826,4,1,0,1,0,0,0,16,2.0,2.0,54,15,0.0,4.395733208299144,10.937579097686422
0,0,1,1,16.680564564856205,4,4,3,1,0,0,1,18,2.0,2.0,39,3,1.0,8.573605995173377,11.119897691565695
0,1,0,0,16.834715236543456,4,2,3,1,1,0,0,10,1.0,0.0,31,8,4.0,10.874067937033969,11.967187086434018
0,0,0,0,16.74510308243252,4,4,1,1,0,1,0,8,2.0,2.0,43,5,3.0,8.092160719303175,11.184435286790633
0,0,1,0,16.680564564856205,4,1,1,1,0,0,0,12,2.0,2.0,60,23,1.0,4.411332222331144,11.119897691565695
0,0,0,0,17.661393782255395,0,4,1,1,0,0,0,10,2.0,0.0,50,4,4.0,17.664376840039253,12.100717685412471
1,0,0,0,16.834715236543456,4,4,1,1,1,0,0,8,2.0,2.0,50,19,3.0,6.148740972086668,11.274046255019954
0,0,0,0,16.834715236543456,4,4,1,1,1,0,0,2,2.0,2.0,51,8,4.0,7.148043932104929,11.274046255019954
0,0,1,0,16.680564564856205,4,4,1,1,0,0,0,18,2.0,2.0,45,5,0.0,7.276059070820308,11.119897691565695
0,1,1,0,16.680564564856205,4,4,1,1,0,0,0,3,2.0,2.0,45,3,1.0,7.542742205833054,11.119897691565695
0,1,1,2,17.191390165830175,2,2,1,1,0,0,0,18,4.0,2.0,40,22,3.0,9.901425805315965,10.937579097686422
0,0,1,0,16.820326499799183,4,4,2,1,1,0,0,8,1.0,2.0,53,6,3.0,7.158666482224374,11.952798440998814
1,1,1,0,17.77917681553761,4,1,1,1,1,0,1,18,2.0,1.0,32,5,4.0,29.8826828008559,12.218500103788145
0,1,1,0,16.414861416464955,2,1,2,1,1,1,0,3,1.0,2.0,46,22,2.0,4.105513685045617,11.547336553476637
1,1,1,0,17.661393782255395,0,1,1,1,0,0,0,4,2.0,2.0,47,5,3.0,18.459645164598506,12.100717685412471
1,0,1,0,16.611571697439256,4,4,1,1,1,1,0,8,2.0,2.0,28,1,3.0,11.626833994647964,11.050905878263569
1,0,1,1,16.49824301945826,4,4,1,1,0,0,0,8,3.0,2.0,50,14,1.0,4.777272920293855,10.53212287826962
0,1,1,0,17.191390165830175,4,1,1,1,0,0,0,3,2.0,2.0,33,10,1.0,14.02830600411497,11.630717389475995
0,0,1,1,16.49824301945826,4,4,1,1,1,1,0,18,3.0,2.0,30,0,1.0,10.11326860841424,10.53212287826962
0,0,1,0,17.469021894140443,0,4,3,4,0,0,0,8,1.0,1.0,42,8,3.0,15.83746600543913,12.601490784782536
0,1,0,1,16.96824662306297,4,4,1,1,0,0,0,14,3.0,2.0,30,0,0.0,16.018510278544095,11.002116507732016
0,0,1,0,17.086029653971018,4,4,1,1,0,0,0,10,2.0,2.0,44,1,0.0,11.944083991978294,11.525357861463222
1,1,0,0,16.96824662306297,0,1,1,1,0,0,0,18,2.0,1.0,51,3,3.0,8.90207715133531,11.407576060361786
0,0,1,0,16.680564564856205,2,1,3,2,0,0,0,3,1.0,2.0,29,5,3.0,10.718539102818578,11.81303746480054
0,0,0,0,15.98741744127631,4,4,1,1,0,0,0,8,2.0,2.0,50,5,0.0,3.2846715328467155,10.426765325491356
0,0,1,0,16.834715236543456,2,1,1,1,0,0,0,10,2.0,0.0,60,20,0.0,5.285057548404416,11.274046255019954
0,0,1,2,16.49824301945826,4,1,1,1,1,1,1,3,4.0,0.0,40,5,0.0,6.656410863262529,10.244449694430193
0,1,1,1,17.8845373292961,2,1,1,1,0,1,1,3,3.0,2.0,48,1,1.0,24.4114136920907,11.918397239722838
1,0,0,3,16.611571697439256,4,4,0,5,0,0,1,18,5.0,1.0,33,3,0.0,9.337483325922632,10.134638955251866
1,1,1,1,16.49824301945826,4,4,1,1,1,1,0,4,3.0,1.0,44,2,1.0,6.567808978924631,10.53212287826962
1,1,0,1,17.086029653971018,4,2,1,1,1,0,0,4,3.0,0.0,32,0,0.0,16.90881763527054,11.119897691565695
0,0,1,0,16.275099485238066,4,4,1,1,0,1,0,8,2.0,2.0,39,0,4.0,6.095908967759415,10.714439990727769
0,0,1,0,16.49824301945826,4,2,3,1,0,0,0,14,1.0,0.0,22,0,1.0,13.142523364485982,11.630717389475995
0,0,1,0,16.575204055529493,4,4,1,1,0,0,0,2,2.0,1.0,56,0,0.0,5.85824493731919,11.014538821972666
0,1,0,0,17.373711716926124,0,1,3,1,1,0,0,18,1.0,2.0,28,4,4.0,22.82525995434948,12.506180941677355
1,0,1,1,16.537463729981692,4,4,0,1,0,0,0,8,3.0,2.0,42,4,1.0,6.921438712730715,10.5713425658087
0,1,1,1,17.373711716926124,0,4,1,1,0,1,0,14,3.0,1.0,37,4,0.0,17.366694539139385,11.407576060361786
0,1,0,1,16.680564564856205,0,1,3,1,0,0,0,0,2.0,1.0,27,4,3.0,11.45912910618793,11.119897691565695
0,0,0,0,16.680564564856205,4,1,1,1,0,1,0,0,2.0,1.0,32,4,1.0,9.849700860936816,11.119897691565695
1,0,1,0,16.834715236543456,0,4,3,1,0,0,0,8,1.0,0.0,39,2,1.0,10.385071871291046,11.967187086434018
0,0,1,0,17.527862392683378,4,4,2,1,0,0,0,8,1.0,2.0,41,9,3.0,16.983878794414192,12.660331092405906
0,1,1,0,16.834715236543456,4,1,1,1,0,0,0,18,2.0,2.0,28,6,0.0,12.280701754385966,11.274046255019954
1,0,0,0,17.661393782255395,0,1,1,1,0,1,0,10,2.0,2.0,55,4,3.0,16.233034224647156,12.100717685412471
1,1,1,0,16.53449779768287,0,4,1,1,1,1,0,8,2.0,2.0,25,4,3.0,10.671804958375263,10.973833245370924
0,1,1,0,17.286700342526494,0,4,1,1,0,0,0,14,2.0,0.0,40,3,2.0,15.383181055379453,11.726026761206368
0,0,1,1,17.304718847474174,2,1,3,1,0,0,1,3,2.0,1.0,43,6,1.0,13.720259160450809,11.744045122410055
0,0,1,1,17.191390165830175,4,4,1,1,0,0,0,8,3.0,2.0,36,10,1.0,13.21508281451897,11.225256725762891
1,1,1,2,17.933327492651532,0,1,1,1,0,0,0,10,4.0,2.0,48,5,1.0,23.75685052038816,11.679507130368677
0,0,0,0,16.680564564856205,4,2,1,1,0,0,0,3,2.0,2.0,44,5,5.0,7.29296094214251,11.119897691565695
0,0,1,1,16.49824301945826,4,4,3,1,1,1,1,6,2.0,2.0,49,15,1.0,4.754860524091293,10.937579097686422
0,1,1,0,16.834715236543456,4,4,1,1,0,0,0,10,2.0,2.0,47,14,0.0,6.978598963179582,11.274046255019954
0,0,0,0,17.191390165830175,4,4,1,1,1,1,0,14,2.0,2.0,55,10,2.0,9.413438206007866,11.630717389475995
1,1,1,0,17.373711716926124,4,1,1,1,1,1,0,10,2.0,1.0,60,21,0.0,9.09182745731892,11.81303746480054
0,1,1,0,16.738833469754894,2,1,1,1,0,0,1,7,2.0,2.0,50,27,3.0,5.029523407844791,11.17816576112732
1,1,1,1,16.680564564856205,4,4,1,1,0,1,0,4,3.0,2.0,42,0,4.0,8.593252705283259,10.714439990727769
1,1,1,0,17.286700342526494,4,4,1,1,0,0,0,4,2.0,2.0,59,7,1.0,10.117733627667402,11.726026761206368
0,1,0,1,16.834715236543456,4,1,1,1,0,0,0,14,3.0,0.0,26,0,4.0,15.822784810126585,10.86858749601736
1,1,1,2,16.775874739480525,4,4,1,1,0,0,0,14,4.0,1.0,32,1,0.0,12.103675931208738,10.522072811769169
0,1,1,1,17.0170367851974,4,3,1,1,0,0,1,3,3.0,2.0,44,2,1.0,10.98326359832636,11.050905878263569
0,0,1,0,17.086029653971018,0,1,3,1,0,0,0,18,1.0,2.0,38,5,2.0,12.488436632747456,12.218500103788145
0,0,1,0,17.191390165830175,0,2,0,1,0,1,0,14,2.0,2.0,23,0,0.0,26.41155065148492,11.630717389475995
1,1,0,0,16.680564564856205,4,4,1,1,1,1,0,17,2.0,2.0,24,6,1.0,12.026726057906458,11.119897691565695
0,0,0,0,16.834715236543456,4,1,3,3,0,0,0,8,1.0,0.0,51,9,0.0,7.074836043482167,11.967187086434018
1,1,0,0,17.77917681553761,4,1,1,1,1,1,0,6,2.0,0.0,51,8,2.0,18.531228551818806,12.218500103788145
1,1,1,0,16.96824662306297,4,4,1,1,0,0,0,18,2.0,2.0,53,8,1.0,7.890929814563149,11.407576060361786
0,0,1,0,17.191390165830175,4,4,4,1,0,0,0,14,1.0,2.0,47,0,4.0,12.79863481228669,12.323860125621126
1,1,0,0,17.453754422408117,4,4,1,1,0,1,0,4,2.0,0.0,50,1,0.0,15.439429928741092,11.893079602677563
1,0,0,0,16.96824662306297,4,4,3,1,1,1,0,18,1.0,2.0,25,4,2.0,16.226449112052645,12.100717685412471
1,0,1,0,16.680564564856205,4,4,3,1,0,0,0,18,1.0,2.0,26,0,2.0,13.760065232901844,11.81303746480054
1,1,0,0,17.191390165830175,4,4,1,1,1,0,0,8,2.0,2.0,26,7,1.0,17.821782178217823,11.630717389475995
0,0,1,1,16.646663015145354,0,4,3,1,0,0,0,0,2.0,2.0,45,2,1.0,7.429124444950473,11.085996650738002
1,1,1,0,17.8845373292961,0,4,1,1,0,1,0,18,2.0,2.0,48,0,2.0,24.93765586034913,12.323860125621126
0,0,0,0,16.916953330924635,4,4,2,3,1,0,0,4,1.0,0.0,44,24,0.0,6.811934828506553,12.049424683420916
0,0,1,2,16.680564564856205,0,4,1,1,0,0,0,18,4.0,2.0,42,1,1.0,8.38561401329275,10.426765325491356
0,1,1,0,17.373711716926124,4,1,1,1,0,0,1,3,2.0,1.0,56,17,3.0,9.963467286615742,11.81303746480054
0,0,1,0,16.775874739480525,0,4,3,1,0,0,0,18,1.0,1.0,59,3,0.0,6.428571428571429,11.908346971208951
0,0,1,0,17.356904599092623,4,4,1,1,1,1,0,14,2.0,2.0,43,9,2.0,13.785046728971963,11.796230472032498
0,0,1,1,16.49824301945826,4,4,1,1,0,0,1,3,3.0,2.0,28,7,2.0,8.53566009104704,10.53212287826962
0,1,0,1,17.49887485652836,4,1,1,1,0,0,0,18,3.0,2.0,25,4,2.0,27.84856206771023,11.53273789613992
0,0,1,1,17.661393782255395,4,4,1,1,0,0,0,10,3.0,1.0,28,3,0.0,30.16338500209468,11.695255355062796
0,1,0,1,16.49824301945826,0,4,1,3,0,0,0,0,3.0,1.0,39,7,2.0,6.4807880638285615,10.53212287826962
0,0,1,0,16.646663015145354,2,4,3,1,0,0,0,0,1.0,2.0,23,0,0.0,14.904065783462768,11.779136168550774
1,0,1,0,17.191390165830175,0,1,3,1,0,0,0,14,1.0,1.0,27,6,4.0,17.878426698450536,12.323860125621126
1,1,1,1,17.373711716926124,0,4,1,1,0,0,0,8,3.0,2.0,33,2,0.0,20.59967956054017,11.407576060361786
1,1,1,0,16.96824662306297,4,4,1,1,0,0,0,4,2.0,2.0,39,4,1.0,11.350737797956867,11.407576060361786
0,0,1,0,16.370409657272383,4,1,3,2,0,0,0,18,1.0,2.0,52,7,3.0,4.57084814626714,11.502885230075814
0,1,0,0,17.373711716926124,4,4,1,1,0,0,0,18,2.0,2.0,34,8,1.0,17.146123071061155,11.81303746480054
0,0,0,0,16.575204055529493,0,4,1,1,0,1,0,8,2.0,2.0,49,25,1.0,4.470527632644051,11.014538821972666
0,0,0,0,17.1295147642943,4,4,1,1,1,1,0,18,2.0,2.0,47,4,2.0,11.18455843469064,11.56884255312859
1,1,1,1,17.191390165830175,4,2,1,1,0,0,0,10,3.0,0.0,36,0,2.0,16.724894075670854,11.225256725762891
1,0,1,0,16.680564564856205,2,1,1,1,0,1,0,3,2.0,2.0,52,7,3.0,6.156231474303434,11.119897691565695
0,0,1,0,17.373711716926124,4,4,1,1,0,0,0,18,2.0,2.0,49,25,0.0,9.898086369968471,11.81303746480054
1,1,1,1,16.834715236543456,0,4,1,1,1,1,0,4,3.0,2.0,39,11,2.0,8.44187168355041,10.86858749601736
0,1,1,1,16.169738979076914,4,1,1,1,1,1,0,3,3.0,1.0,29,3,4.0,6.727016028569056,10.203629181337648
0,1,0,1,16.992939234611026,4,1,2,5,1,0,0,3,2.0,0.0,36,12,0.0,10.315907184791724,11.43226840195242
0,1,1,0,16.96824662306297,0,1,0,1,0,0,0,14,2.0,0.0,38,10,0.0,10.031767262999498,11.407576060361786
0,0,1,0,16.56403075564273,0,4,3,1,0,0,0,16,1.0,2.0,60,2,1.0,5.190064794816415,11.696504564059651
1,0,0,0,16.611571697439256,4,4,1,1,0,0,0,16,2.0,1.0,58,5,1.0,5.426824015849772,11.050905878263569
0,0,0,0,15.98741744127631,2,4,1,1,0,0,0,14,2.0,2.0,34,1,2.0,5.182739557739557,10.426765325491356
0,0,1,2,16.834715236543456,0,4,1,1,0,0,0,14,4.0,2.0,27,4,2.0,13.38716532086698,10.580911772630838
0,0,1,0,16.680564564856205,4,1,1,1,0,0,0,8,2.0,2.0,62,5,4.0,5.414728060324082,11.119897691565695
1,1,1,0,16.49824301945826,4,4,1,1,0,1,0,8,2.0,2.0,61,4,4.0,4.643579477442523,10.937579097686422
0,0,1,1,16.49824301945826,4,4,1,1,0,0,0,3,3.0,2.0,34,5,1.0,7.574227428802262,10.53212287826962
0,0,1,0,15.764273918452126,4,4,2,1,0,0,0,2,1.0,2.0,31,3,0.0,4.189944134078212,10.896757843893464
0,0,1,0,16.575204055529493,4,4,1,1,0,0,0,8,2.0,2.0,60,5,3.0,5.05050505050505,11.014538821972666
0,0,0,0,16.96824662306297,4,1,1,1,1,1,1,0,2.0,2.0,29,3,4.0,14.834349761002144,11.407576060361786
0,0,1,0,15.98741744127631,4,4,1,1,1,1,0,8,2.0,2.0,29,7,0.0,4.947229551451187,10.426765325491356
1,1,1,0,17.086029653971018,4,4,0,1,0,0,0,4,2.0,2.0,52,1,1.0,10.240202275600506,11.525357861463222
0,0,1,0,17.286700342526494,0,1,3,1,1,1,0,8,1.0,1.0,37,10,0.0,14.05451448040886,12.41916990138676
1,1,1,0,17.77917681553761,4,1,1,1,0,0,0,10,2.0,2.0,29,1,0.0,35.783707368793074,12.218500103788145
0,0,1,0,16.680564564856205,0,4,1,1,0,0,0,14,2.0,2.0,39,6,2.0,8.01377181526772,11.119897691565695
0,0,1,1,17.373711716926124,2,4,1,1,0,0,0,11,3.0,2.0,39,6,4.0,15.96499526963103,11.407576060361786
0,0,1,2,16.275099485238066,4,4,1,1,0,0,0,18,4.0,0.0,32,1,3.0,7.212694342041994,10.021315031649332
1,1,0,0,17.453754422408117,4,4,3,1,0,1,0,4,1.0,2.0,38,4,1.0,18.84057971014493,12.586223364451625
0,1,1,2,17.086029653971018,0,4,1,1,0,0,0,6,4.0,2.0,34,9,3.0,12.703889585947302,10.83222055730017
1,0,1,1,17.373711716926124,0,2,1,1,0,1,0,4,3.0,2.0,34,3,0.0,19.835439318248604,11.407576060361786
0,1,1,0,18.066858883241053,0,1,1,1,0,1,0,18,2.0,2.0,43,0,1.0,33.99005476175489,12.506180941677355
0,1,1,0,16.169738979076914,4,1,1,1,0,0,0,2,2.0,2.0,34,2,0.0,6.018724921979492,10.609081944147828
1,0,0,0,16.611571697439256,4,1,3,1,1,1,0,3,1.0,2.0,34,5,1.0,8.677685950413224,11.744045122410055
1,1,0,2,17.191390165830175,2,1,1,5,0,0,0,6,4.0,2.0,29,4,4.0,18.034626482847067,10.937579097686422
0,0,1,0,16.49824301945826,4,1,1,1,0,0,0,0,2.0,1.0,33,10,3.0,6.979774165529222,10.937579097686422
0,0,1,1,16.370409657272383,4,1,1,1,1,1,0,3,3.0,1.0,45,24,1.0,3.8677918424753863,10.404293143019792
1,1,0,0,17.373711716926124,0,4,1,1,1,1,0,10,2.0,2.0,56,7,5.0,11.479103779601209,11.81303746480054
1,0,1,1,17.086029653971018,0,4,2,1,0,1,0,3,2.0,2.0,34,1,2.0,15.64552267635015,11.525357861463222
1,1,1,1,17.191390165830175,0,4,1,1,1,0,0,4,3.0,1.0,41,11,0.0,11.514841351074718,11.225256725762891
1,1,1,1,17.373711716926124,4,1,1,1,0,0,0,8,3.0,1.0,47,3,1.0,14.729950900163669,11.407576060361786
0,0,1,1,16.49824301945826,2,4,1,1,0,0,1,3,3.0,0.0,26,3,1.0,10.24963556851312,10.53212287826962
0,0,0,0,17.086029653971018,4,4,3,1,0,0,0,8,1.0,2.0,43,4,3.0,11.640607036100253,12.218500103788145
0,1,0,2,17.373711716926124,2,1,1,1,0,0,0,15,4.0,1.0,37,12,1.0,14.64684821525442,11.119897691565695
0,0,1,1,17.286700342526494,4,4,1,1,0,1,0,16,3.0,2.0,47,1,4.0,14.04733526306828,11.320565693461432
0,0,1,0,17.286700342526494,0,4,0,1,0,0,0,14,2.0,2.0,58,11,2.0,9.705882352941176,11.726026761206368
0,0,1,0,15.98741744127631,4,4,1,1,0,1,0,18,2.0,0.0,54,1,2.0,3.294289897510981,10.426765325491356
1,1,1,2,17.286700342526494,4,2,1,1,0,0,0,4,4.0,2.0,35,2,0.0,17.598122866894197,11.032887661356556
0,1,1,1,16.680564564856205,2,1,1,1,0,0,0,3,3.0,2.0,41,18,2.0,6.163820655647886,10.714439990727769
1,1,0,1,18.066858883241053,4,1,1,1,1,0,0,18,3.0,1.0,38,1,2.0,36.4938838953842,12.100717685412471
0,1,1,2,16.611571697439256,4,2,1,1,0,1,0,3,4.0,2.0,31,0,4.0,10.89871118415362,10.357774570341576
1,0,1,0,17.0170367851974,0,4,1,1,0,0,0,8,2.0,2.0,57,0,1.0,8.910470982037621,11.456365695436428
0,1,1,0,17.304718847474174,2,4,1,1,1,0,0,11,2.0,1.0,35,17,3.0,12.957630604689427,11.744045122410055
1,1,1,0,17.453754422408117,4,4,1,4,0,0,0,18,2.0,2.0,46,2,3.0,16.3298347476552,11.893079602677563
0,1,0,1,16.275099485238066,2,4,1,2,1,1,0,11,3.0,0.0,38,19,0.0,4.2916408373468125,10.308985993422082
0,0,0,2,15.98741744127631,2,1,1,1,1,1,0,15,4.0,1.0,33,8,0.0,4.410899823564007,9.733647773244227
0,0,1,2,16.96824662306297,4,4,1,1,0,1,0,14,4.0,2.0,37,1,1.0,12.88844336245167,10.714439990727769
0,0,1,2,17.086029653971018,0,4,0,0,0,0,0,18,4.0,2.0,37,1,1.0,14.25153071996622,10.83222055730017
0,0,1,1,16.680564564856205,0,2,1,1,1,1,0,10,3.0,0.0,28,7,3.0,10.46187228766274,10.714439990727769
0,0,0,1,16.575204055529493,4,4,0,1,1,0,0,3,3.0,0.0,34,1,4.0,9.268441528720729,10.609081944147828
0,1,1,1,17.583432242518185,0,1,1,1,0,0,0,10,3.0,2.0,31,4,2.0,25.34053724982878,11.6172944892629
1,1,1,2,17.286700342526494,4,2,1,1,0,0,0,4,4.0,2.0,35,2,2.0,17.598122866894197,11.032887661356556
0,0,0,0,15.764273918452126,4,1,1,1,1,0,0,11,2.0,1.0,40,12,2.0,2.748651124910924,10.203629181337648
0,0,1,0,16.680564564856205,0,4,1,1,0,0,1,14,2.0,2.0,46,11,4.0,6.378756378756378,11.119897691565695
1,1,1,1,17.661393782255395,0,2,1,1,1,1,0,10,3.0,2.0,24,4,2.0,34.904013961605585,11.695255355062796
0,1,1,1,17.286700342526494,4,2,1,1,0,0,0,14,3.0,1.0,38,0,1.0,17.188693659281896,11.320565693461432
1,1,1,0,16.680564564856205,0,1,0,1,0,0,0,3,2.0,2.0,48,1,4.0,7.437606743430114,11.119897691565695
0,0,1,0,16.169738979076914,2,4,4,1,1,1,0,11,1.0,2.0,60,21,3.0,2.7303064010516738,11.302216779257382
1,1,1,2,17.191390165830175,4,4,1,1,0,1,0,8,4.0,2.0,37,0,1.0,16.142918639690055,10.937579097686422
0,0,0,0,16.680564564856205,4,4,1,1,1,0,0,8,2.0,2.0,42,1,3.0,8.365348866030487,11.119897691565695
0,1,1,0,16.370409657272383,4,4,1,1,0,0,0,18,2.0,2.0,57,6,0.0,4.243645248403275,10.809748150372926
1,0,1,3,16.834715236543456,4,1,1,1,0,0,0,8,5.0,1.0,39,10,1.0,8.674818241903504,10.357774570341576
0,0,0,0,17.086029653971018,0,4,1,1,1,0,0,10,2.0,0.0,35,6,0.0,12.999101296700475,11.525357861463222
1,0,0,0,17.286700342526494,2,4,3,1,0,0,0,8,1.0,0.0,41,6,2.0,14.351986082922586,12.41916990138676
1,0,1,0,16.275099485238066,4,4,1,1,0,0,0,4,2.0,1.0,56,15,0.0,3.4271352956856176,10.714439990727769
0,0,1,0,16.96824662306297,0,4,1,1,0,0,0,8,2.0,0.0,48,7,1.0,8.876615050793964,11.407576060361786
0,0,0,0,16.834715236543456,0,4,4,1,1,0,0,8,1.0,2.0,38,4,2.0,9.854836691277688,11.967187086434018
0,0,0,0,16.680564564856205,0,1,1,1,1,0,0,5,2.0,2.0,40,6,1.0,7.85751702462022,11.119897691565695
0,0,0,0,15.98741744127631,4,4,1,1,0,0,0,18,2.0,2.0,50,15,0.0,2.800946097348438,10.426765325491356
0,0,1,0,16.49824301945826,4,1,1,1,0,1,0,8,2.0,1.0,38,8,2.0,6.467375682667433,10.937579097686422
1,1,1,0,16.680564564856205,4,4,3,1,0,0,0,4,1.0,2.0,26,2,4.0,12.865720003812063,11.81303746480054
1,0,1,0,16.834715236543456,4,4,1,1,0,0,1,10,2.0,2.0,58,13,3.0,5.995888533576975,11.274046255019954
0,0,1,0,16.96824662306297,2,4,1,1,0,0,0,18,2.0,2.0,47,11,4.0,8.364312267657992,11.407576060361786
0,0,1,0,16.96824662306297,4,4,3,1,1,1,0,1,1.0,2.0,63,31,5.0,5.202913631633715,12.100717685412471
1,0,1,0,16.834715236543456,4,4,1,1,0,0,0,8,2.0,2.0,48,3,3.0,8.381226053639846,11.274046255019954
0,1,1,2,16.680564564856205,2,4,1,1,0,0,0,14,4.0,1.0,40,14,3.0,6.73719932128955,10.426765325491356
0,0,0,0,16.680564564856205,4,4,1,1,0,0,0,0,2.0,2.0,48,29,1.0,4.726063364256958,11.119897691565695
1,1,1,0,17.49887485652836,4,4,1,1,0,0,0,8,2.0,2.0,53,1,1.0,15.27708437343984,11.938199736300923
1,1,0,1,17.23061087766853,4,4,1,1,1,0,0,8,3.0,2.0,35,13,3.0,13.226316979425729,11.264476926102368
1,1,1,0,16.96824662306297,4,2,3,1,0,0,0,8,1.0,2.0,29,4,2.0,14.410375470338645,12.100717685412471
0,0,0,0,17.527862392683378,4,1,2,1,0,0,0,12,1.0,0.0,37,5,1.0,20.13808975834292,12.660331092405906
0,1,0,2,17.527862392683378,4,1,1,1,1,1,0,10,4.0,0.0,37,7,3.0,19.15359357898577,11.274046255019954
0,0,1,0,17.661393782255395,2,4,4,1,0,0,0,3,1.0,2.0,49,30,0.0,12.248230811105062,12.793862088206213
0,1,1,0,16.96824662306297,4,4,1,1,0,0,0,14,2.0,2.0,47,7,2.0,8.956560680698612,11.407576060361786
1,1,1,0,16.96824662306297,4,4,1,1,0,0,1,8,2.0,2.0,34,2,4.0,13.60030222893842,11.407576060361786
1,1,1,1,17.086029653971018,0,4,1,1,0,1,0,18,3.0,1.0,27,4,2.0,17.329910141206675,11.119897691565695
0,0,0,1,16.74510308243252,0,1,1,1,1,1,0,18,3.0,2.0,34,3,0.0,10.235996588001138,10.778977123006351
1,0,1,0,16.49824301945826,4,4,1,1,0,0,0,10,2.0,2.0,42,9,3.0,5.899627667942735,10.937579097686422
0,0,1,0,17.086029653971018,4,4,1,1,0,0,1,6,2.0,1.0,41,22,3.0,8.578327543844786,11.525357861463222
0,0,1,0,17.373711716926124,4,4,1,1,0,0,0,6,2.0,1.0,49,27,0.0,9.562599610412608,11.81303746480054
0,1,1,2,17.0170367851974,4,4,1,1,1,1,0,14,4.0,2.0,29,7,1.0,13.971023063276167,10.763229096719098
1,1,0,0,17.086029653971018,2,4,1,1,1,1,0,3,2.0,2.0,31,11,3.0,12.71745274131759,11.525357861463222
0,0,0,0,16.49824301945826,4,4,1,4,1,0,0,18,2.0,1.0,32,8,1.0,7.591093117408906,10.937579097686422
0,0,0,2,16.051955955291376,0,4,1,1,1,0,0,14,4.0,2.0,34,6,0.0,4.903964037597057,9.798182590890704
1,0,0,0,16.49824301945826,4,2,0,5,1,0,0,8,2.0,1.0,23,2,0.0,11.796162315193458,10.937579097686422
1,0,0,0,17.8845373292961,0,2,1,1,1,1,0,10,2.0,2.0,39,11,0.0,24.18054809242343,12.323860125621126
0,0,1,3,16.680564564856205,0,4,1,1,0,0,0,14,5.0,1.0,35,2,3.0,9.906802671167537,10.203629181337648
0,0,1,0,16.834715236543456,4,1,1,1,0,0,1,13,2.0,2.0,29,4,0.0,12.683201803833146,11.274046255019954
0,0,1,0,16.537463729981692,4,4,1,1,0,0,0,10,2.0,2.0,47,12,0.0,5.388725128960943,10.97679912709094
1,1,1,1,16.96824662306297,4,4,1,1,0,0,0,10,3.0,2.0,46,9,2.0,8.939213349225268,11.002116507732016
0,0,0,1,16.575204055529493,4,4,1,1,0,0,0,8,3.0,2.0,41,0,4.0,8.053824738167839,10.609081944147828
0,1,0,0,17.527862392683378,4,1,1,0,1,0,0,11,2.0,0.0,35,6,2.0,20.52117263843648,11.967187086434018
1,0,0,0,16.680564564856205,4,4,2,1,0,0,0,8,1.0,2.0,38,8,3.0,7.807078417765441,11.81303746480054
1,1,1,0,17.191390165830175,4,4,1,1,0,0,0,4,2.0,2.0,30,6,3.0,16.713712672708365,11.630717389475995
0,1,1,2,16.96824662306297,0,1,1,1,0,1,1,18,4.0,1.0,32,7,1.0,12.34144669180665,10.714439990727769
1,1,1,0,16.96824662306297,0,4,1,2,1,1,0,8,2.0,1.0,37,1,0.0,12.726244343891402,11.407576060361786
0,0,1,0,17.086029653971018,0,1,3,1,0,0,0,18,1.0,1.0,38,5,0.0,12.488436632747456,12.218500103788145
0,1,0,0,18.29000243170626,0,1,2,1,1,1,0,3,1.0,1.0,43,17,0.0,30.37940501372699,13.42246945133505
0,1,1,1,16.575204055529493,2,4,1,1,0,0,0,3,3.0,2.0,44,1,1.0,7.223543400713436,10.609081944147828
0,1,0,1,17.191390165830175,4,1,0,1,1,1,0,3,3.0,1.0,37,2,1.0,15.508684863523571,11.225256725762891
0,0,1,1,16.112580570823248,4,4,1,1,1,0,0,11,3.0,1.0,43,24,3.0,3.0961631860126277,10.146472946063875
1,0,1,0,17.086029653971018,0,4,1,1,0,0,0,8,2.0,2.0,48,5,3.0,10.344827586206897,11.525357861463222
1,1,0,0,17.191390165830175,4,4,1,1,0,0,0,4,2.0,1.0,27,3,3.0,19.937970757642887,11.630717389475995
0,0,1,1,16.834715236543456,0,1,1,1,0,1,0,8,3.0,1.0,38,13,1.0,8.250825082508252,10.86858749601736
1,1,1,2,16.96824662306297,0,4,1,1,0,0,0,4,4.0,2.0,43,5,1.0,10.152856901122457,10.714439990727769
1,1,1,1,17.453754422408117,0,1,1,1,0,0,0,18,3.0,2.0,34,9,2.0,18.40664527090806,11.487617913343598
1,0,1,0,16.680564564856205,4,4,3,1,1,0,0,16,1.0,2.0,26,1,3.0,13.55421686746988,11.81303746480054
0,1,1,2,16.49824301945826,4,1,1,1,0,0,0,0,4.0,2.0,30,11,2.0,7.381889763779528,10.244449694430193
